model_type,retrainer,exp_type,window,date_start,pre_retrain_f1,post_retrain_f1,f1_delta,in_stress_window
xgboost,spy_msm_tau_1_0.83_tau_2_0.78_lb_4,spy_msm,26,2019-02-06,0.4793,0.3565,-0.1228,False
xgboost,spy_msm_tau_1_0.83_tau_2_0.78_lb_4,spy_msm,31,2019-07-09,0.4022,0.4725,0.0703,False
xgboost,spy_msm_tau_1_0.83_tau_2_0.78_lb_4,spy_msm,38,2020-02-06,0.5013,0.4063,-0.095,True
xgboost,spy_msm_tau_1_0.83_tau_2_0.78_lb_4,spy_msm,42,2020-06-08,0.4063,0.3613,-0.045,False
xgboost,spy_msm_tau_1_0.83_tau_2_0.78_lb_4,spy_msm,46,2020-10-06,0.3613,0.4555,0.0942,False
xgboost,spy_msm_tau_1_0.83_tau_2_0.78_lb_4,spy_msm,51,2021-03-09,0.4367,0.3629,-0.0738,False
xgboost,spy_msm_tau_1_0.83_tau_2_0.78_lb_4,spy_msm,55,2021-07-08,0.3629,0.3785,0.0155,False
xgboost,spy_msm_tau_1_0.83_tau_2_0.78_lb_4,spy_msm,59,2021-11-04,0.3785,0.3136,-0.0649,False
xgboost,spy_msm_tau_1_0.83_tau_2_0.78_lb_4,spy_msm,68,2022-08-08,0.5575,0.4141,-0.1434,False
xgboost,spy_msm_tau_1_0.83_tau_2_0.78_lb_4,spy_msm,75,2023-03-09,0.4239,0.519,0.0951,False
xgboost,spy_msm_tau_1_0.83_tau_2_0.78_lb_4,spy_msm,79,2023-07-11,0.519,0.4338,-0.0852,False
xgboost,spy_msm_tau_1_0.83_tau_2_0.78_lb_6,spy_msm,13,2018-01-04,0.4367,0.5705,0.1337,False
xgboost,spy_msm_tau_1_0.83_tau_2_0.78_lb_6,spy_msm,17,2018-05-07,0.5705,0.4216,-0.1488,False
xgboost,spy_msm_tau_1_0.83_tau_2_0.78_lb_6,spy_msm,21,2018-09-05,0.4216,0.3286,-0.093,False
xgboost,spy_msm_tau_1_0.83_tau_2_0.78_lb_6,spy_msm,25,2019-01-07,0.3286,0.3188,-0.0098,False
xgboost,spy_msm_tau_1_0.83_tau_2_0.78_lb_6,spy_msm,29,2019-05-08,0.3188,0.53,0.2111,False
xgboost,spy_msm_tau_1_0.83_tau_2_0.78_lb_6,spy_msm,39,2020-03-09,0.4084,0.3691,-0.0393,True
xgboost,spy_msm_tau_1_0.83_tau_2_0.78_lb_6,spy_msm,43,2020-07-08,0.3691,0.3565,-0.0126,False
xgboost,spy_msm_tau_1_0.83_tau_2_0.78_lb_6,spy_msm,47,2020-11-04,0.3565,0.4012,0.0447,False
xgboost,spy_msm_tau_1_0.83_tau_2_0.78_lb_6,spy_msm,52,2021-04-08,0.4204,0.4371,0.0167,False
xgboost,spy_msm_tau_1_0.83_tau_2_0.78_lb_6,spy_msm,56,2021-08-06,0.4371,0.3519,-0.0852,False
xgboost,spy_msm_tau_1_0.83_tau_2_0.78_lb_6,spy_msm,60,2021-12-06,0.3519,0.3529,0.001,False
xgboost,spy_msm_tau_1_0.83_tau_2_0.78_lb_6,spy_msm,68,2022-08-08,0.4512,0.4052,-0.046,False
xgboost,spy_msm_tau_1_0.83_tau_2_0.78_lb_6,spy_msm,72,2022-12-06,0.4052,0.3564,-0.0488,False
xgboost,spy_msm_tau_1_0.83_tau_2_0.78_lb_6,spy_msm,75,2023-03-09,0.418,0.4247,0.0067,False
xgboost,spy_msm_tau_1_0.83_tau_2_0.78_lb_6,spy_msm,79,2023-07-11,0.4247,0.4245,-0.0001,False
xgboost,spy_msm_tau_1_0.88_tau_2_0.72_lb_3,spy_msm,7,2017-07-06,0.5552,0.426,-0.1291,False
xgboost,spy_msm_tau_1_0.88_tau_2_0.72_lb_3,spy_msm,11,2017-11-02,0.426,0.577,0.151,False
xgboost,spy_msm_tau_1_0.88_tau_2_0.72_lb_3,spy_msm,15,2018-03-07,0.577,0.4327,-0.1443,False
xgboost,spy_msm_tau_1_0.88_tau_2_0.72_lb_3,spy_msm,20,2018-08-06,0.3994,0.3499,-0.0496,False
xgboost,spy_msm_tau_1_0.88_tau_2_0.72_lb_3,spy_msm,26,2019-02-06,0.3427,0.2406,-0.1021,False
xgboost,spy_msm_tau_1_0.88_tau_2_0.72_lb_3,spy_msm,30,2019-06-07,0.2406,0.5281,0.2875,False
xgboost,spy_msm_tau_1_0.88_tau_2_0.72_lb_3,spy_msm,38,2020-02-06,0.4702,0.3506,-0.1196,True
xgboost,spy_msm_tau_1_0.88_tau_2_0.72_lb_3,spy_msm,42,2020-06-08,0.3506,0.3481,-0.0025,False
xgboost,spy_msm_tau_1_0.88_tau_2_0.72_lb_3,spy_msm,46,2020-10-06,0.3481,0.5195,0.1714,False
xgboost,spy_msm_tau_1_0.88_tau_2_0.72_lb_3,spy_msm,51,2021-03-09,0.4871,0.3442,-0.1429,False
xgboost,spy_msm_tau_1_0.88_tau_2_0.72_lb_3,spy_msm,55,2021-07-08,0.3442,0.3369,-0.0073,False
xgboost,spy_msm_tau_1_0.88_tau_2_0.72_lb_3,spy_msm,68,2022-08-08,0.4153,0.4141,-0.0013,False
xgboost,spy_msm_tau_1_0.88_tau_2_0.72_lb_3,spy_msm,75,2023-03-09,0.4239,0.519,0.0951,False
xgboost,spy_msm_tau_1_0.88_tau_2_0.72_lb_3,spy_msm,79,2023-07-11,0.519,0.4338,-0.0852,False
xgboost,spy_msm_tau_1_0.88_tau_2_0.72_lb_4,spy_msm,9,2017-09-05,0.3849,0.4155,0.0305,False
xgboost,spy_msm_tau_1_0.88_tau_2_0.72_lb_4,spy_msm,15,2018-03-07,0.4964,0.4225,-0.0739,False
xgboost,spy_msm_tau_1_0.88_tau_2_0.72_lb_4,spy_msm,19,2018-07-06,0.4225,0.3355,-0.087,False
xgboost,spy_msm_tau_1_0.88_tau_2_0.72_lb_4,spy_msm,23,2018-11-02,0.3355,0.4709,0.1354,False
xgboost,spy_msm_tau_1_0.88_tau_2_0.72_lb_4,spy_msm,26,2019-02-06,0.4793,0.3565,-0.1228,False
xgboost,spy_msm_tau_1_0.88_tau_2_0.72_lb_4,spy_msm,30,2019-06-07,0.3565,0.4751,0.1186,False
xgboost,spy_msm_tau_1_0.88_tau_2_0.72_lb_4,spy_msm,34,2019-10-07,0.4751,0.4248,-0.0503,False
xgboost,spy_msm_tau_1_0.88_tau_2_0.72_lb_4,spy_msm,38,2020-02-06,0.4248,0.3819,-0.0429,True
xgboost,spy_msm_tau_1_0.88_tau_2_0.72_lb_4,spy_msm,42,2020-06-08,0.3819,0.3578,-0.0241,False
xgboost,spy_msm_tau_1_0.88_tau_2_0.72_lb_4,spy_msm,46,2020-10-06,0.3578,0.5029,0.1451,False
xgboost,spy_msm_tau_1_0.88_tau_2_0.72_lb_4,spy_msm,50,2021-02-05,0.5029,0.4315,-0.0714,False
xgboost,spy_msm_tau_1_0.88_tau_2_0.72_lb_4,spy_msm,54,2021-06-08,0.4315,0.4114,-0.0201,False
xgboost,spy_msm_tau_1_0.88_tau_2_0.72_lb_4,spy_msm,58,2021-10-06,0.4114,0.3264,-0.085,False
xgboost,spy_msm_tau_1_0.88_tau_2_0.72_lb_4,spy_msm,68,2022-08-08,0.3738,0.3594,-0.0144,False
xgboost,spy_msm_tau_1_0.88_tau_2_0.72_lb_4,spy_msm,75,2023-03-09,0.4566,0.4216,-0.035,False
xgboost,spy_msm_tau_1_0.88_tau_2_0.72_lb_4,spy_msm,79,2023-07-11,0.4216,0.4212,-0.0005,False
xgboost,spy_msm_tau_1_0.88_tau_2_0.72_lb_6,spy_msm,13,2018-01-04,0.4367,0.5705,0.1337,False
xgboost,spy_msm_tau_1_0.88_tau_2_0.72_lb_6,spy_msm,17,2018-05-07,0.5705,0.4216,-0.1488,False
xgboost,spy_msm_tau_1_0.88_tau_2_0.72_lb_6,spy_msm,21,2018-09-05,0.4216,0.3286,-0.093,False
xgboost,spy_msm_tau_1_0.88_tau_2_0.72_lb_6,spy_msm,25,2019-01-07,0.3286,0.3188,-0.0098,False
xgboost,spy_msm_tau_1_0.88_tau_2_0.72_lb_6,spy_msm,29,2019-05-08,0.3188,0.53,0.2111,False
xgboost,spy_msm_tau_1_0.88_tau_2_0.72_lb_6,spy_msm,33,2019-09-06,0.53,0.5076,-0.0224,False
xgboost,spy_msm_tau_1_0.88_tau_2_0.72_lb_6,spy_msm,38,2020-02-06,0.4951,0.3327,-0.1624,True
xgboost,spy_msm_tau_1_0.88_tau_2_0.72_lb_6,spy_msm,42,2020-06-08,0.3327,0.3327,0.0,False
xgboost,spy_msm_tau_1_0.88_tau_2_0.72_lb_6,spy_msm,46,2020-10-06,0.3327,0.5183,0.1856,False
xgboost,spy_msm_tau_1_0.88_tau_2_0.72_lb_6,spy_msm,50,2021-02-05,0.5183,0.3509,-0.1674,False
xgboost,spy_msm_tau_1_0.88_tau_2_0.72_lb_6,spy_msm,54,2021-06-08,0.3509,0.3646,0.0138,False
xgboost,spy_msm_tau_1_0.88_tau_2_0.72_lb_6,spy_msm,58,2021-10-06,0.3646,0.4041,0.0395,False
xgboost,spy_msm_tau_1_0.88_tau_2_0.72_lb_6,spy_msm,68,2022-08-08,0.5102,0.4098,-0.1004,False
xgboost,spy_msm_tau_1_0.88_tau_2_0.72_lb_6,spy_msm,72,2022-12-06,0.4098,0.4051,-0.0048,False
xgboost,spy_msm_tau_1_0.88_tau_2_0.72_lb_6,spy_msm,75,2023-03-09,0.4828,0.551,0.0682,False
xgboost,spy_msm_tau_1_0.88_tau_2_0.72_lb_6,spy_msm,79,2023-07-11,0.551,0.4534,-0.0976,False
xgboost,spy_msm_tau_1_0.88_tau_2_0.75_lb_3,spy_msm,7,2017-07-06,0.5552,0.426,-0.1291,False
xgboost,spy_msm_tau_1_0.88_tau_2_0.75_lb_3,spy_msm,11,2017-11-02,0.426,0.577,0.151,False
xgboost,spy_msm_tau_1_0.88_tau_2_0.75_lb_3,spy_msm,15,2018-03-07,0.577,0.4327,-0.1443,False
xgboost,spy_msm_tau_1_0.88_tau_2_0.75_lb_3,spy_msm,20,2018-08-06,0.3994,0.3499,-0.0496,False
xgboost,spy_msm_tau_1_0.88_tau_2_0.75_lb_3,spy_msm,26,2019-02-06,0.3427,0.2406,-0.1021,False
xgboost,spy_msm_tau_1_0.88_tau_2_0.75_lb_3,spy_msm,30,2019-06-07,0.2406,0.5281,0.2875,False
xgboost,spy_msm_tau_1_0.88_tau_2_0.75_lb_3,spy_msm,38,2020-02-06,0.4702,0.3506,-0.1196,True
xgboost,spy_msm_tau_1_0.88_tau_2_0.75_lb_3,spy_msm,42,2020-06-08,0.3506,0.3481,-0.0025,False
xgboost,spy_msm_tau_1_0.88_tau_2_0.75_lb_3,spy_msm,46,2020-10-06,0.3481,0.5195,0.1714,False
xgboost,spy_msm_tau_1_0.88_tau_2_0.75_lb_3,spy_msm,51,2021-03-09,0.4871,0.3442,-0.1429,False
xgboost,spy_msm_tau_1_0.88_tau_2_0.75_lb_3,spy_msm,55,2021-07-08,0.3442,0.3369,-0.0073,False
xgboost,spy_msm_tau_1_0.88_tau_2_0.75_lb_3,spy_msm,68,2022-08-08,0.4153,0.4141,-0.0013,False
xgboost,spy_msm_tau_1_0.88_tau_2_0.75_lb_3,spy_msm,75,2023-03-09,0.4239,0.519,0.0951,False
xgboost,spy_msm_tau_1_0.88_tau_2_0.75_lb_3,spy_msm,79,2023-07-11,0.519,0.4338,-0.0852,False
xgboost,spy_msm_tau_1_0.88_tau_2_0.75_lb_4,spy_msm,9,2017-09-05,0.3849,0.4155,0.0305,False
xgboost,spy_msm_tau_1_0.88_tau_2_0.75_lb_4,spy_msm,15,2018-03-07,0.4964,0.4225,-0.0739,False
xgboost,spy_msm_tau_1_0.88_tau_2_0.75_lb_4,spy_msm,19,2018-07-06,0.4225,0.3355,-0.087,False
xgboost,spy_msm_tau_1_0.88_tau_2_0.75_lb_4,spy_msm,23,2018-11-02,0.3355,0.4709,0.1354,False
xgboost,spy_msm_tau_1_0.88_tau_2_0.75_lb_4,spy_msm,26,2019-02-06,0.4793,0.3565,-0.1228,False
xgboost,spy_msm_tau_1_0.88_tau_2_0.75_lb_4,spy_msm,30,2019-06-07,0.3565,0.4751,0.1186,False
xgboost,spy_msm_tau_1_0.88_tau_2_0.75_lb_4,spy_msm,34,2019-10-07,0.4751,0.4248,-0.0503,False
xgboost,spy_msm_tau_1_0.88_tau_2_0.75_lb_4,spy_msm,38,2020-02-06,0.4248,0.3819,-0.0429,True
xgboost,spy_msm_tau_1_0.88_tau_2_0.75_lb_4,spy_msm,42,2020-06-08,0.3819,0.3578,-0.0241,False
xgboost,spy_msm_tau_1_0.88_tau_2_0.75_lb_4,spy_msm,46,2020-10-06,0.3578,0.5029,0.1451,False
xgboost,spy_msm_tau_1_0.88_tau_2_0.75_lb_4,spy_msm,50,2021-02-05,0.5029,0.4315,-0.0714,False
xgboost,spy_msm_tau_1_0.88_tau_2_0.75_lb_4,spy_msm,54,2021-06-08,0.4315,0.4114,-0.0201,False
xgboost,spy_msm_tau_1_0.88_tau_2_0.75_lb_4,spy_msm,58,2021-10-06,0.4114,0.3264,-0.085,False
xgboost,spy_msm_tau_1_0.88_tau_2_0.75_lb_4,spy_msm,68,2022-08-08,0.3738,0.3594,-0.0144,False
xgboost,spy_msm_tau_1_0.88_tau_2_0.75_lb_4,spy_msm,75,2023-03-09,0.4566,0.4216,-0.035,False
xgboost,spy_msm_tau_1_0.88_tau_2_0.75_lb_4,spy_msm,79,2023-07-11,0.4216,0.4212,-0.0005,False
xgboost,spy_msm_tau_1_0.88_tau_2_0.75_lb_6,spy_msm,13,2018-01-04,0.4367,0.5705,0.1337,False
xgboost,spy_msm_tau_1_0.88_tau_2_0.75_lb_6,spy_msm,17,2018-05-07,0.5705,0.4216,-0.1488,False
xgboost,spy_msm_tau_1_0.88_tau_2_0.75_lb_6,spy_msm,21,2018-09-05,0.4216,0.3286,-0.093,False
xgboost,spy_msm_tau_1_0.88_tau_2_0.75_lb_6,spy_msm,25,2019-01-07,0.3286,0.3188,-0.0098,False
xgboost,spy_msm_tau_1_0.88_tau_2_0.75_lb_6,spy_msm,29,2019-05-08,0.3188,0.53,0.2111,False
xgboost,spy_msm_tau_1_0.88_tau_2_0.75_lb_6,spy_msm,33,2019-09-06,0.53,0.5076,-0.0224,False
xgboost,spy_msm_tau_1_0.88_tau_2_0.75_lb_6,spy_msm,38,2020-02-06,0.4951,0.3327,-0.1624,True
xgboost,spy_msm_tau_1_0.88_tau_2_0.75_lb_6,spy_msm,42,2020-06-08,0.3327,0.3327,0.0,False
xgboost,spy_msm_tau_1_0.88_tau_2_0.75_lb_6,spy_msm,46,2020-10-06,0.3327,0.5183,0.1856,False
xgboost,spy_msm_tau_1_0.88_tau_2_0.75_lb_6,spy_msm,50,2021-02-05,0.5183,0.3509,-0.1674,False
xgboost,spy_msm_tau_1_0.88_tau_2_0.75_lb_6,spy_msm,54,2021-06-08,0.3509,0.3646,0.0138,False
xgboost,spy_msm_tau_1_0.88_tau_2_0.75_lb_6,spy_msm,58,2021-10-06,0.3646,0.4041,0.0395,False
xgboost,spy_msm_tau_1_0.88_tau_2_0.75_lb_6,spy_msm,68,2022-08-08,0.5102,0.4098,-0.1004,False
xgboost,spy_msm_tau_1_0.88_tau_2_0.75_lb_6,spy_msm,72,2022-12-06,0.4098,0.4051,-0.0048,False
xgboost,spy_msm_tau_1_0.88_tau_2_0.75_lb_6,spy_msm,75,2023-03-09,0.4828,0.551,0.0682,False
xgboost,spy_msm_tau_1_0.88_tau_2_0.75_lb_6,spy_msm,79,2023-07-11,0.551,0.4534,-0.0976,False
xgboost,spy_msm_tau_1_0.88_tau_2_0.78_lb_3,spy_msm,7,2017-07-06,0.5552,0.426,-0.1291,False
xgboost,spy_msm_tau_1_0.88_tau_2_0.78_lb_3,spy_msm,11,2017-11-02,0.426,0.577,0.151,False
xgboost,spy_msm_tau_1_0.88_tau_2_0.78_lb_3,spy_msm,15,2018-03-07,0.577,0.4327,-0.1443,False
xgboost,spy_msm_tau_1_0.88_tau_2_0.78_lb_3,spy_msm,20,2018-08-06,0.3994,0.3499,-0.0496,False
xgboost,spy_msm_tau_1_0.88_tau_2_0.78_lb_3,spy_msm,26,2019-02-06,0.3427,0.2406,-0.1021,False
xgboost,spy_msm_tau_1_0.88_tau_2_0.78_lb_3,spy_msm,30,2019-06-07,0.2406,0.5281,0.2875,False
xgboost,spy_msm_tau_1_0.88_tau_2_0.78_lb_3,spy_msm,38,2020-02-06,0.4702,0.3506,-0.1196,True
xgboost,spy_msm_tau_1_0.88_tau_2_0.78_lb_3,spy_msm,42,2020-06-08,0.3506,0.3481,-0.0025,False
xgboost,spy_msm_tau_1_0.88_tau_2_0.78_lb_3,spy_msm,46,2020-10-06,0.3481,0.5195,0.1714,False
xgboost,spy_msm_tau_1_0.88_tau_2_0.78_lb_3,spy_msm,50,2021-02-05,0.5195,0.3316,-0.1879,False
xgboost,spy_msm_tau_1_0.88_tau_2_0.78_lb_3,spy_msm,54,2021-06-08,0.3316,0.3002,-0.0314,False
xgboost,spy_msm_tau_1_0.88_tau_2_0.78_lb_3,spy_msm,57,2021-09-07,0.3349,0.3647,0.0298,False
xgboost,spy_msm_tau_1_0.88_tau_2_0.78_lb_3,spy_msm,68,2022-08-08,0.5151,0.4054,-0.1097,False
xgboost,spy_msm_tau_1_0.88_tau_2_0.78_lb_3,spy_msm,75,2023-03-09,0.4527,0.5165,0.0638,False
xgboost,spy_msm_tau_1_0.88_tau_2_0.78_lb_3,spy_msm,79,2023-07-11,0.5165,0.5208,0.0043,False
xgboost,spy_msm_tau_1_0.88_tau_2_0.78_lb_4,spy_msm,9,2017-09-05,0.3849,0.4155,0.0305,False
xgboost,spy_msm_tau_1_0.88_tau_2_0.78_lb_4,spy_msm,15,2018-03-07,0.4964,0.4225,-0.0739,False
xgboost,spy_msm_tau_1_0.88_tau_2_0.78_lb_4,spy_msm,19,2018-07-06,0.4225,0.3355,-0.087,False
xgboost,spy_msm_tau_1_0.88_tau_2_0.78_lb_4,spy_msm,23,2018-11-02,0.3355,0.4709,0.1354,False
xgboost,spy_msm_tau_1_0.88_tau_2_0.78_lb_4,spy_msm,26,2019-02-06,0.4793,0.3565,-0.1228,False
xgboost,spy_msm_tau_1_0.88_tau_2_0.78_lb_4,spy_msm,30,2019-06-07,0.3565,0.4751,0.1186,False
xgboost,spy_msm_tau_1_0.88_tau_2_0.78_lb_4,spy_msm,34,2019-10-07,0.4751,0.3895,-0.0856,False
xgboost,spy_msm_tau_1_0.88_tau_2_0.78_lb_4,spy_msm,37,2020-01-07,0.5109,0.3622,-0.1488,True
xgboost,spy_msm_tau_1_0.88_tau_2_0.78_lb_4,spy_msm,41,2020-05-07,0.3622,0.3025,-0.0597,False
xgboost,spy_msm_tau_1_0.88_tau_2_0.78_lb_4,spy_msm,45,2020-09-04,0.3025,0.4364,0.1339,False
xgboost,spy_msm_tau_1_0.88_tau_2_0.78_lb_4,spy_msm,50,2021-02-05,0.4372,0.3197,-0.1175,False
xgboost,spy_msm_tau_1_0.88_tau_2_0.78_lb_4,spy_msm,54,2021-06-08,0.3197,0.4347,0.115,False
xgboost,spy_msm_tau_1_0.88_tau_2_0.78_lb_4,spy_msm,58,2021-10-06,0.4347,0.4122,-0.0225,False
xgboost,spy_msm_tau_1_0.88_tau_2_0.78_lb_4,spy_msm,68,2022-08-08,0.5339,0.4239,-0.11,False
xgboost,spy_msm_tau_1_0.88_tau_2_0.78_lb_4,spy_msm,75,2023-03-09,0.4591,0.3991,-0.06,False
xgboost,spy_msm_tau_1_0.88_tau_2_0.78_lb_4,spy_msm,79,2023-07-11,0.3991,0.4865,0.0874,False
xgboost,spy_msm_tau_1_0.88_tau_2_0.78_lb_6,spy_msm,13,2018-01-04,0.4367,0.5705,0.1337,False
xgboost,spy_msm_tau_1_0.88_tau_2_0.78_lb_6,spy_msm,17,2018-05-07,0.5705,0.4216,-0.1488,False
xgboost,spy_msm_tau_1_0.88_tau_2_0.78_lb_6,spy_msm,21,2018-09-05,0.4216,0.3286,-0.093,False
xgboost,spy_msm_tau_1_0.88_tau_2_0.78_lb_6,spy_msm,25,2019-01-07,0.3286,0.3188,-0.0098,False
xgboost,spy_msm_tau_1_0.88_tau_2_0.78_lb_6,spy_msm,29,2019-05-08,0.3188,0.53,0.2111,False
xgboost,spy_msm_tau_1_0.88_tau_2_0.78_lb_6,spy_msm,33,2019-09-06,0.53,0.5076,-0.0224,False
xgboost,spy_msm_tau_1_0.88_tau_2_0.78_lb_6,spy_msm,38,2020-02-06,0.4951,0.3327,-0.1624,True
xgboost,spy_msm_tau_1_0.88_tau_2_0.78_lb_6,spy_msm,42,2020-06-08,0.3327,0.3327,0.0,False
xgboost,spy_msm_tau_1_0.88_tau_2_0.78_lb_6,spy_msm,46,2020-10-06,0.3327,0.5183,0.1856,False
xgboost,spy_msm_tau_1_0.88_tau_2_0.78_lb_6,spy_msm,50,2021-02-05,0.5183,0.3509,-0.1674,False
xgboost,spy_msm_tau_1_0.88_tau_2_0.78_lb_6,spy_msm,54,2021-06-08,0.3509,0.3646,0.0138,False
xgboost,spy_msm_tau_1_0.88_tau_2_0.78_lb_6,spy_msm,58,2021-10-06,0.3646,0.4041,0.0395,False
xgboost,spy_msm_tau_1_0.88_tau_2_0.78_lb_6,spy_msm,68,2022-08-08,0.5102,0.4098,-0.1004,False
xgboost,spy_msm_tau_1_0.88_tau_2_0.78_lb_6,spy_msm,72,2022-12-06,0.4098,0.4051,-0.0048,False
xgboost,spy_msm_tau_1_0.88_tau_2_0.78_lb_6,spy_msm,75,2023-03-09,0.4828,0.551,0.0682,False
xgboost,spy_msm_tau_1_0.88_tau_2_0.78_lb_6,spy_msm,79,2023-07-11,0.551,0.4534,-0.0976,False
xgboost,spy_msm_tau_1_0.8_tau_2_0.72_lb_3,spy_msm,7,2017-07-06,0.5552,0.426,-0.1291,False
xgboost,spy_msm_tau_1_0.8_tau_2_0.72_lb_3,spy_msm,11,2017-11-02,0.426,0.577,0.151,False
xgboost,spy_msm_tau_1_0.8_tau_2_0.72_lb_3,spy_msm,15,2018-03-07,0.577,0.4327,-0.1443,False
xgboost,spy_msm_tau_1_0.8_tau_2_0.72_lb_3,spy_msm,21,2018-09-05,0.3857,0.3415,-0.0442,False
xgboost,spy_msm_tau_1_0.8_tau_2_0.72_lb_3,spy_msm,26,2019-02-06,0.3564,0.3702,0.0139,False
xgboost,spy_msm_tau_1_0.8_tau_2_0.72_lb_3,spy_msm,31,2019-07-09,0.355,0.4835,0.1286,False
xgboost,spy_msm_tau_1_0.8_tau_2_0.72_lb_3,spy_msm,38,2020-02-06,0.5184,0.346,-0.1723,True
xgboost,spy_msm_tau_1_0.8_tau_2_0.72_lb_3,spy_msm,42,2020-06-08,0.346,0.3288,-0.0173,False
xgboost,spy_msm_tau_1_0.8_tau_2_0.72_lb_3,spy_msm,46,2020-10-06,0.3288,0.5141,0.1853,False
xgboost,spy_msm_tau_1_0.8_tau_2_0.72_lb_3,spy_msm,51,2021-03-09,0.5162,0.3402,-0.176,False
xgboost,spy_msm_tau_1_0.8_tau_2_0.72_lb_3,spy_msm,55,2021-07-08,0.3402,0.3369,-0.0033,False
xgboost,spy_msm_tau_1_0.8_tau_2_0.72_lb_3,spy_msm,68,2022-08-08,0.4116,0.4141,0.0025,False
xgboost,spy_msm_tau_1_0.8_tau_2_0.72_lb_3,spy_msm,75,2023-03-09,0.4239,0.4422,0.0182,False
xgboost,spy_msm_tau_1_0.8_tau_2_0.72_lb_3,spy_msm,78,2023-06-08,0.3862,0.3558,-0.0304,False
xgboost,spy_msm_tau_1_0.8_tau_2_0.72_lb_4,spy_msm,9,2017-09-05,0.3849,0.4155,0.0305,False
xgboost,spy_msm_tau_1_0.8_tau_2_0.72_lb_4,spy_msm,15,2018-03-07,0.4964,0.4225,-0.0739,False
xgboost,spy_msm_tau_1_0.8_tau_2_0.72_lb_4,spy_msm,19,2018-07-06,0.4225,0.3355,-0.087,False
xgboost,spy_msm_tau_1_0.8_tau_2_0.72_lb_4,spy_msm,23,2018-11-02,0.3355,0.4709,0.1354,False
xgboost,spy_msm_tau_1_0.8_tau_2_0.72_lb_4,spy_msm,26,2019-02-06,0.4793,0.3565,-0.1228,False
xgboost,spy_msm_tau_1_0.8_tau_2_0.72_lb_4,spy_msm,31,2019-07-09,0.4022,0.4725,0.0703,False
xgboost,spy_msm_tau_1_0.8_tau_2_0.72_lb_4,spy_msm,38,2020-02-06,0.5013,0.4063,-0.095,True
xgboost,spy_msm_tau_1_0.8_tau_2_0.72_lb_4,spy_msm,42,2020-06-08,0.4063,0.3613,-0.045,False
xgboost,spy_msm_tau_1_0.8_tau_2_0.72_lb_4,spy_msm,46,2020-10-06,0.3613,0.4555,0.0942,False
xgboost,spy_msm_tau_1_0.8_tau_2_0.72_lb_4,spy_msm,51,2021-03-09,0.4367,0.3629,-0.0738,False
xgboost,spy_msm_tau_1_0.8_tau_2_0.72_lb_4,spy_msm,55,2021-07-08,0.3629,0.3785,0.0155,False
xgboost,spy_msm_tau_1_0.8_tau_2_0.72_lb_4,spy_msm,59,2021-11-04,0.3785,0.3136,-0.0649,False
xgboost,spy_msm_tau_1_0.8_tau_2_0.72_lb_4,spy_msm,68,2022-08-08,0.5575,0.4141,-0.1434,False
xgboost,spy_msm_tau_1_0.8_tau_2_0.72_lb_4,spy_msm,75,2023-03-09,0.4239,0.519,0.0951,False
xgboost,spy_msm_tau_1_0.8_tau_2_0.72_lb_4,spy_msm,79,2023-07-11,0.519,0.4338,-0.0852,False
xgboost,spy_msm_tau_1_0.8_tau_2_0.72_lb_6,spy_msm,13,2018-01-04,0.4367,0.5705,0.1337,False
xgboost,spy_msm_tau_1_0.8_tau_2_0.72_lb_6,spy_msm,17,2018-05-07,0.5705,0.4216,-0.1488,False
xgboost,spy_msm_tau_1_0.8_tau_2_0.72_lb_6,spy_msm,21,2018-09-05,0.4216,0.3286,-0.093,False
xgboost,spy_msm_tau_1_0.8_tau_2_0.72_lb_6,spy_msm,25,2019-01-07,0.3286,0.3188,-0.0098,False
xgboost,spy_msm_tau_1_0.8_tau_2_0.72_lb_6,spy_msm,29,2019-05-08,0.3188,0.53,0.2111,False
xgboost,spy_msm_tau_1_0.8_tau_2_0.72_lb_6,spy_msm,39,2020-03-09,0.4084,0.3691,-0.0393,True
xgboost,spy_msm_tau_1_0.8_tau_2_0.72_lb_6,spy_msm,43,2020-07-08,0.3691,0.3565,-0.0126,False
xgboost,spy_msm_tau_1_0.8_tau_2_0.72_lb_6,spy_msm,47,2020-11-04,0.3565,0.4012,0.0447,False
xgboost,spy_msm_tau_1_0.8_tau_2_0.72_lb_6,spy_msm,52,2021-04-08,0.4204,0.4371,0.0167,False
xgboost,spy_msm_tau_1_0.8_tau_2_0.72_lb_6,spy_msm,56,2021-08-06,0.4371,0.3519,-0.0852,False
xgboost,spy_msm_tau_1_0.8_tau_2_0.72_lb_6,spy_msm,60,2021-12-06,0.3519,0.3529,0.001,False
xgboost,spy_msm_tau_1_0.8_tau_2_0.72_lb_6,spy_msm,68,2022-08-08,0.4512,0.4052,-0.046,False
xgboost,spy_msm_tau_1_0.8_tau_2_0.72_lb_6,spy_msm,72,2022-12-06,0.4052,0.3564,-0.0488,False
xgboost,spy_msm_tau_1_0.8_tau_2_0.72_lb_6,spy_msm,75,2023-03-09,0.418,0.4247,0.0067,False
xgboost,spy_msm_tau_1_0.8_tau_2_0.72_lb_6,spy_msm,79,2023-07-11,0.4247,0.4245,-0.0001,False
xgboost,spy_msm_tau_1_0.8_tau_2_0.75_lb_3,spy_msm,7,2017-07-06,0.5552,0.426,-0.1291,False
